fc′,L,fR3,t,span_vu,Lc,span_mu,span,as,dps,fpe,fR1,control
67.0,306.90000000000003,7.67,54.9,17.763149383181013,30.0,27.664037278834645,17.763149383181013,280.0,306.90000000000003,1302.0,6.98,Shear control
67.0,200.7,7.67,53.3,11.883909736784656,30.0,17.043006571691638,11.883909736784656,280.0,200.7,1302.0,6.98,Shear control
67.0,126.9,7.67,66.60000000000001,9.308122115811154,30.0,11.391370675328654,9.308122115811154,280.0,126.9,1302.0,6.98,Shear control
67.0,347.1,7.67,79.69999999999999,24.07478991793204,30.0,36.00686105526457,24.07478991793204,280.0,347.1,1302.0,6.98,Shear control
67.0,169.5,7.67,47.300000000000004,9.58445551420033,30.0,13.415852513873626,9.58445551420033,280.0,169.5,1302.0,6.98,Shear control
67.0,396.9,7.67,79.10000000000001,26.978919571375048,30.0,41.334437124442466,26.978919571375048,280.0,396.9,1302.0,6.98,Shear control
67.0,220.79999999999998,7.67,84.9,16.885030009876196,30.0,23.044021334813316,16.885030009876196,280.0,220.79999999999998,1302.0,6.98,Shear control
67.0,137.1,7.67,71.4,10.307880617374963,30.0,12.842477050489801,10.307880617374963,280.0,137.1,1302.0,6.98,Shear control
67.0,381.90000000000003,7.67,32.599999999999994,17.436838767674065,30.0,30.662670885540436,17.436838767674065,280.0,381.90000000000003,1302.0,6.98,Shear control
67.0,312.0,7.67,81.19999999999999,22.15039552087059,30.0,32.402548093674774,22.15039552087059,280.0,312.0,1302.0,6.98,Shear control
67.0,119.4,7.67,99.1,11.041748082285071,30.0,13.242492877598199,11.041748082285071,280.0,119.4,1302.0,6.98,Shear control
67.0,131.1,7.67,49.4,7.984403965560717,30.0,10.228106827374535,7.984403965560717,280.0,131.1,1302.0,6.98,Shear control
67.0,178.79999999999998,7.67,34.4,8.340206140480117,30.0,12.502571105114267,8.340206140480117,280.0,178.79999999999998,1302.0,6.98,Shear control
67.0,239.4,7.67,59.3,14.754048528019794,30.0,21.607754949215295,14.754048528019794,280.0,239.4,1302.0,6.98,Shear control
67.0,251.1,7.67,76.0,17.693448353716896,30.0,25.135443112978965,17.693448353716896,280.0,251.1,1302.0,6.98,Shear control
67.0,130.8,7.67,72.7,10.033459811173918,30.0,12.299853399572566,10.033459811173918,280.0,130.8,1302.0,6.98,Shear control
67.0,181.5,7.67,52.0,10.74227639854099,30.0,15.091721489953718,10.74227639854099,280.0,181.5,1302.0,6.98,Shear control
67.0,386.7,7.67,76.30000000000001,25.909607465682456,30.0,39.75513152590869,25.909607465682456,280.0,386.7,1302.0,6.98,Shear control
67.0,195.89999999999998,7.67,72.8,13.967611743945495,30.0,19.01019653718876,13.967611743945495,280.0,195.89999999999998,1302.0,6.98,Shear control
67.0,387.90000000000003,7.67,46.800000000000004,20.65868931416352,30.0,34.351842631288655,20.65868931416352,280.0,387.90000000000003,1302.0,6.98,Shear control
67.0,175.8,7.67,92.3,14.643678578037143,30.0,18.930521839253096,14.643678578037143,280.0,175.8,1302.0,6.98,Shear control
67.0,141.0,7.67,80.9,11.33322295032662,30.0,14.07007465106915,11.33322295032662,280.0,141.0,1302.0,6.98,Shear control
67.0,255.9,7.67,79.8,18.4836292645792,30.0,26.153977976267267,18.4836292645792,280.0,255.9,1302.0,6.98,Shear control
67.0,324.0,7.67,48.2,17.521791425807795,30.0,28.18202081886287,17.521791425807795,280.0,324.0,1302.0,6.98,Shear control
67.0,370.2,7.67,71.0,24.05450593245322,30.0,37.075259842670185,24.05450593245322,280.0,370.2,1302.0,6.98,Shear control
67.0,153.9,7.67,78.3,11.940845738689031,30.0,15.220912138007938,11.940845738689031,280.0,153.9,1302.0,6.98,Shear control
67.0,365.4,7.67,50.8,20.214188525940877,30.0,32.872577956121724,20.214188525940877,280.0,365.4,1302.0,6.98,Shear control
67.0,270.6,7.67,33.5,12.240025114030562,30.0,20.296681350978186,12.240025114030562,280.0,270.6,1302.0,6.98,Shear control
67.0,287.7,7.67,81.3,20.660111759100523,30.0,29.780413264110045,20.660111759100523,280.0,287.7,1302.0,6.98,Shear control
67.0,219.0,7.67,88.3,17.14914900509764,30.0,23.24983152398512,17.14914900509764,280.0,219.0,1302.0,6.98,Shear control
67.0,358.20000000000005,7.67,96.10000000000001,27.208439491816865,30.0,39.73467592967566,27.208439491816865,280.0,358.20000000000005,1302.0,6.98,Shear control
67.0,375.90000000000003,7.67,61.5,22.745909749443502,30.0,35.99067326192272,22.745909749443502,280.0,375.90000000000003,1302.0,6.98,Shear control
67.0,238.2,7.67,94.3,19.10145994807037,30.0,26.055743549368593,19.10145994807037,280.0,238.2,1302.0,6.98,Shear control
67.0,104.4,7.67,48.5,6.64149283278115,30.0,8.116299574602367,6.64149283278115,280.0,104.4,1302.0,6.98,Shear control
67.0,276.0,7.67,70.4,18.416028915940878,30.0,26.95921461178853,18.416028915940878,280.0,276.0,1302.0,6.98,Shear control
67.0,321.6,7.67,97.3,25.01338100839278,30.0,35.77464685514547,25.01338100839278,280.0,321.6,1302.0,6.98,Shear control
67.0,278.1,7.67,40.7,13.85883121184137,30.0,22.321551623353276,13.85883121184137,280.0,278.1,1302.0,6.98,Shear control
67.0,138.0,7.67,65.69999999999999,9.866487008327487,30.0,12.424809927431422,9.866487008327487,280.0,138.0,1302.0,6.98,Shear control
67.0,124.5,7.67,66.9,9.193893762888282,30.0,11.447561472393918,9.193893762888282,280.0,124.5,1302.0,6.98,Shear control
67.0,177.3,7.67,43.2,9.441299071311027,30.0,13.578241689343974,9.441299071311027,280.0,177.3,1302.0,6.98,Shear control
67.0,243.60000000000002,7.67,44.4,12.770966278285186,30.0,19.72336226165917,12.770966278285186,280.0,243.60000000000002,1302.0,6.98,Shear control
67.0,120.3,7.67,63.8,8.705502178267798,30.0,10.790051466352304,8.705502178267798,280.0,120.3,1302.0,6.98,Shear control
67.0,374.40000000000003,7.67,31.8,16.89210876100668,30.0,29.74951341056274,16.89210876100668,280.0,374.40000000000003,1302.0,6.98,Shear control
67.0,229.8,7.67,44.2,12.065458001851615,30.0,18.414339296382526,12.065458001851615,280.0,229.8,1302.0,6.98,Shear control
67.0,173.1,7.67,68.0,12.102668594313302,30.0,16.15827078006538,12.102668594313302,280.0,173.1,1302.0,6.98,Shear control
67.0,250.8,7.67,70.8,16.98463682610728,30.0,24.392051524386236,16.98463682610728,280.0,250.8,1302.0,6.98,Shear control
67.0,164.70000000000002,7.67,35.0,7.834873205865198,30.0,11.429972547568752,7.834873205865198,280.0,164.70000000000002,1302.0,6.98,Shear control
67.0,266.1,7.67,40.7,13.27236252641214,30.0,21.19492059095162,13.27236252641214,280.0,266.1,1302.0,6.98,Shear control
67.0,397.2,7.67,74.80000000000001,26.28061505077218,30.0,40.63145290249349,26.28061505077218,280.0,397.2,1302.0,6.98,Shear control
67.0,128.70000000000002,7.67,42.1,7.141160778920389,30.0,9.530678011940843,7.141160778920389,280.0,128.70000000000002,1302.0,6.98,Shear control
67.0,316.5,7.67,92.60000000000001,24.042469457918095,30.0,34.54528850578572,24.042469457918095,280.0,316.5,1302.0,6.98,Shear control
67.0,264.29999999999995,7.67,33.300000000000004,11.914935661965515,30.0,19.68946195939292,11.914935661965515,280.0,264.29999999999995,1302.0,6.98,Shear control
67.0,366.9,7.67,85.1,26.117929527850148,30.0,39.03538556636651,26.117929527850148,280.0,366.9,1302.0,6.98,Shear control
67.0,348.0,7.67,71.9,22.896657379579466,30.0,34.84630215259528,22.896657379579466,280.0,348.0,1302.0,6.98,Shear control
67.0,315.90000000000003,7.67,81.10000000000001,22.376314446181837,30.0,32.813036213568424,22.376314446181837,280.0,315.90000000000003,1302.0,6.98,Shear control
67.0,241.79999999999998,7.67,37.3,11.555790659488519,30.0,18.377078421424514,11.555790659488519,280.0,241.79999999999998,1302.0,6.98,Shear control
67.0,174.9,7.67,90.39999999999999,14.409709861872129,30.0,18.64703798869539,14.409709861872129,280.0,174.9,1302.0,6.98,Shear control
67.0,368.09999999999997,7.67,80.10000000000001,25.410221713438965,30.0,38.36802002555025,25.410221713438965,280.0,368.09999999999997,1302.0,6.98,Shear control
67.0,300.3,7.67,58.8,18.039983024772344,30.0,27.654783269763854,18.039983024772344,280.0,300.3,1302.0,6.98,Shear control
67.0,198.9,7.67,86.3,15.613855181831546,30.0,20.848587183147774,15.613855181831546,280.0,198.9,1302.0,6.98,Shear control
67.0,363.0,7.67,35.1,17.01326700789647,30.0,29.38018448608995,17.01326700789647,280.0,363.0,1302.0,6.98,Shear control
67.0,114.9,7.67,42.4,6.5732402730114,30.0,8.441680211186373,6.5732402730114,280.0,114.9,1302.0,6.98,Shear control
67.0,160.5,7.67,47.9,9.225723767132846,30.0,12.687111399965186,9.225723767132846,280.0,160.5,1302.0,6.98,Shear control
67.0,181.79999999999998,7.67,34.6,8.493554096980857,30.0,12.777828084837951,8.493554096980857,280.0,181.79999999999998,1302.0,6.98,Shear control
67.0,196.8,7.67,93.0,16.15305036421197,30.0,21.336566337622767,16.15305036421197,280.0,196.8,1302.0,6.98,Shear control
67.0,195.6,7.67,31.4,8.608107226639241,30.0,13.434297583864007,8.608107226639241,280.0,195.6,1302.0,6.98,Shear control
67.0,287.4,7.67,31.2,12.595321220834206,30.0,21.380639869687098,12.595321220834206,280.0,287.4,1302.0,6.98,Shear control
67.0,250.2,7.67,39.9,12.37381438560534,30.0,19.58306726993977,12.37381438560534,280.0,250.2,1302.0,6.98,Shear control
67.0,155.4,7.67,98.8,13.734402764806953,30.0,17.189427824950176,13.734402764806953,280.0,155.4,1302.0,6.98,Shear control
67.0,246.0,7.67,63.3,15.67990378535124,30.0,22.843133793770605,15.67990378535124,280.0,246.0,1302.0,6.98,Shear control
67.0,162.0,7.67,88.0,13.319966853114321,30.0,16.99390039385692,13.319966853114321,280.0,162.0,1302.0,6.98,Shear control
67.0,144.3,7.67,73.2,10.897365328956125,30.0,13.746889804739459,10.897365328956125,280.0,144.3,1302.0,6.98,Shear control
67.0,347.7,7.67,82.69999999999999,24.57122423371265,30.0,36.54263328293657,24.57122423371265,280.0,347.7,1302.0,6.98,Shear control
67.0,100.2,7.67,70.3,7.9912438733144855,30.0,9.330398623788355,7.9912438733144855,280.0,100.2,1302.0,6.98,Shear control
67.0,159.6,7.67,90.89999999999999,13.401905232751798,30.0,16.988010608833175,13.401905232751798,280.0,159.6,1302.0,6.98,Shear control
67.0,136.5,7.67,49.7,8.2725854578148,30.0,10.741081884617824,8.2725854578148,280.0,136.5,1302.0,6.98,Shear control
67.0,386.40000000000003,7.67,91.80000000000001,28.347218440000642,30.0,42.24192035128232,28.347218440000642,280.0,386.40000000000003,1302.0,6.98,Shear control
67.0,342.6,7.67,82.8,24.27295235596227,30.0,35.99637486661991,24.27295235596227,280.0,342.6,1302.0,6.98,Shear control
67.0,288.3,7.67,38.6,13.989402656611157,30.0,22.897407186349437,13.989402656611157,280.0,288.3,1302.0,6.98,Shear control
67.0,226.20000000000002,7.67,41.0,11.40912867724997,30.0,17.580052320076575,11.40912867724997,280.0,226.20000000000002,1302.0,6.98,Shear control
67.0,258.90000000000003,7.67,76.89999999999999,18.287834843791394,30.0,26.082461548520822,18.287834843791394,280.0,258.90000000000003,1302.0,6.98,Shear control
67.0,292.5,7.67,57.4,17.38393348392078,30.0,26.628802063338952,17.38393348392078,280.0,292.5,1302.0,6.98,Shear control
67.0,297.0,7.67,46.4,15.79485708488443,30.0,25.172397377875477,15.79485708488443,280.0,297.0,1302.0,6.98,Shear control
67.0,361.8,7.67,40.5,18.041777094446164,30.0,30.418548280906673,18.041777094446164,280.0,361.8,1302.0,6.98,Shear control
67.0,310.8,7.67,34.3,14.285085597142535,30.0,24.185130349305833,14.285085597142535,280.0,310.8,1302.0,6.98,Shear control
67.0,105.6,7.67,49.099999999999994,6.747595453283221,30.0,8.266436703930816,6.747595453283221,280.0,105.6,1302.0,6.98,Shear control
67.0,330.6,7.67,96.5,25.489978324802394,30.0,36.67667855648655,25.489978324802394,280.0,330.6,1302.0,6.98,Shear control
67.0,170.1,7.67,53.1,10.297407519817925,30.0,14.17449887492705,10.297407519817925,280.0,170.1,1302.0,6.98,Shear control
67.0,258.29999999999995,7.67,59.9,15.88104421530131,30.0,23.579159309304526,15.88104421530131,280.0,258.29999999999995,1302.0,6.98,Shear control
67.0,344.1,7.67,53.3,19.513761278503868,30.0,31.175441738533,19.513761278503868,280.0,344.1,1302.0,6.98,Shear control
67.0,215.4,7.67,38.0,10.455405748854236,30.0,16.14528642190005,10.455405748854236,280.0,215.4,1302.0,6.98,Shear control
67.0,353.1,7.67,99.9,27.41898723329171,30.0,39.70671313712496,27.41898723329171,280.0,353.1,1302.0,6.98,Shear control
67.0,186.0,7.67,49.0,10.593219126162975,30.0,15.117270201045066,10.593219126162975,280.0,186.0,1302.0,6.98,Shear control
67.0,108.60000000000001,7.67,94.2,9.9427336928918,30.0,11.704982277388044,9.9427336928918,280.0,108.60000000000001,1302.0,6.98,Shear control
67.0,182.4,7.67,85.3,14.430561236496423,30.0,18.95865384353074,14.430561236496423,280.0,182.4,1302.0,6.98,Shear control
67.0,314.09999999999997,7.67,95.0,24.213862042057706,30.0,34.61206783560539,24.213862042057706,280.0,314.09999999999997,1302.0,6.98,Shear control
67.0,159.0,7.67,86.2,12.962737773281654,30.0,16.49781961276919,12.962737773281654,280.0,159.0,1302.0,6.98,Shear control
67.0,203.7,7.67,31.6,8.97508892435663,30.0,14.13412618136699,8.97508892435663,280.0,203.7,1302.0,6.98,Shear control
67.0,377.09999999999997,7.67,95.5,28.319144024465295,30.0,41.77109511106234,28.319144024465295,280.0,377.09999999999997,1302.0,6.98,Shear control
67.0,370.5,7.67,79.2,25.41189267893485,30.0,38.48200595774964,25.41189267893485,280.0,370.5,1302.0,6.98,Shear control
67.0,116.7,7.67,84.6,9.97311317572719,30.0,11.986645035635078,9.97311317572719,280.0,116.7,1302.0,6.98,Shear control
67.0,331.5,7.67,83.4,23.67775589452723,30.0,34.86540601075768,23.67775589452723,280.0,331.5,1302.0,6.98,Shear control
67.0,200.1,7.67,69.5,13.839547559517289,30.0,19.045874424468728,13.839547559517289,280.0,200.1,1302.0,6.98,Shear control
67.0,285.9,7.67,30.5,12.395377891520784,30.0,21.103291401083712,12.395377891520784,280.0,285.9,1302.0,6.98,Shear control
67.0,376.8,7.67,53.699999999999996,21.377301026888816,30.0,34.60680970794239,21.377301026888816,280.0,376.8,1302.0,6.98,Shear control
67.0,271.5,7.67,54.699999999999996,15.814774687905855,30.0,24.080980850987316,15.814774687905855,280.0,271.5,1302.0,6.98,Shear control
67.0,280.5,7.67,53.1,16.04402514839344,30.0,24.71105611250033,16.04402514839344,280.0,280.5,1302.0,6.98,Shear control
67.0,230.1,7.67,99.6,19.13320631755679,30.0,25.770684080626587,19.13320631755679,280.0,230.1,1302.0,6.98,Shear control
67.0,160.20000000000002,7.67,34.0,7.5216071552708215,30.0,10.934584223470988,7.5216071552708215,280.0,160.20000000000002,1302.0,6.98,Shear control
67.0,216.0,7.67,50.6,12.304260250297807,30.0,18.096607377881416,12.304260250297807,280.0,216.0,1302.0,6.98,Shear control
67.0,378.0,7.67,61.699999999999996,22.900416125417298,30.0,36.24760003768013,22.900416125417298,280.0,378.0,1302.0,6.98,Shear control
67.0,297.59999999999997,7.67,37.900000000000006,14.316953581230601,30.0,23.644566369425952,14.316953581230601,280.0,297.59999999999997,1302.0,6.98,Shear control
67.0,306.59999999999997,7.67,91.1,23.20021084430619,30.0,33.231810543154054,23.20021084430619,280.0,306.59999999999997,1302.0,6.98,Shear control
67.0,124.2,7.67,80.0,10.16757418670441,30.0,12.169165559083792,10.16757418670441,280.0,124.2,1302.0,6.98,Shear control
67.0,213.9,7.67,56.0,12.928067387502718,30.0,18.6574588487604,12.928067387502718,280.0,213.9,1302.0,6.98,Shear control
67.0,343.8,7.67,91.89999999999999,25.688807149141375,30.0,37.49698860368023,25.688807149141375,280.0,343.8,1302.0,6.98,Shear control
67.0,334.8,7.67,57.8,19.79061456990297,30.0,31.034251591830678,19.79061456990297,280.0,334.8,1302.0,6.98,Shear control
67.0,381.6,7.67,98.19999999999999,28.99924562545865,30.0,42.68280813087935,28.99924562545865,280.0,381.6,1302.0,6.98,Shear control
67.0,293.1,7.67,36.5,13.843171212500927,30.0,22.95028790573546,13.843171212500927,280.0,293.1,1302.0,6.98,Shear control
67.0,319.5,7.67,44.3,16.583323209366096,30.0,26.993815129754555,16.583323209366096,280.0,319.5,1302.0,6.98,Shear control
67.0,199.2,7.67,81.8,15.157983396735396,30.0,20.38276445888363,15.157983396735396,280.0,199.2,1302.0,6.98,Shear control
67.0,316.2,7.67,87.1,23.25706185084457,30.0,33.72715342684198,23.25706185084457,280.0,316.2,1302.0,6.98,Shear control
67.0,395.7,7.67,98.6,29.946825712136175,30.0,44.323401448993394,29.946825712136175,280.0,395.7,1302.0,6.98,Shear control
67.0,261.0,7.67,50.0,14.525575627049998,30.0,22.290446342404962,14.525575627049998,280.0,261.0,1302.0,6.98,Shear control
67.0,165.0,7.67,65.9,11.419764024379175,30.0,15.12488194666456,11.419764024379175,280.0,165.0,1302.0,6.98,Shear control
67.0,190.5,7.67,50.4,10.993904425882455,30.0,15.712343457499705,10.993904425882455,280.0,190.5,1302.0,6.98,Shear control
67.0,322.2,7.67,96.0,24.876196002995936,30.0,35.65990085594932,24.876196002995936,280.0,322.2,1302.0,6.98,Shear control
67.0,266.7,7.67,44.1,13.86771717384981,30.0,21.84392090819813,13.86771717384981,280.0,266.7,1302.0,6.98,Shear control
67.0,233.1,7.67,37.900000000000006,11.249828930910615,30.0,17.697566615759555,11.249828930910615,280.0,233.1,1302.0,6.98,Shear control
67.0,392.1,7.67,33.0,18.03556673790575,30.0,31.75180211646599,18.03556673790575,280.0,392.1,1302.0,6.98,Shear control
67.0,257.40000000000003,7.67,72.0,17.538483120306726,30.0,25.246089056170668,17.538483120306726,280.0,257.40000000000003,1302.0,6.98,Shear control
67.0,145.5,7.67,62.199999999999996,9.962564883001157,30.0,12.831216444374054,9.962564883001157,280.0,145.5,1302.0,6.98,Shear control
67.0,277.2,7.67,94.2,21.69048751388592,30.0,30.378192950230325,21.69048751388592,280.0,277.2,1302.0,6.98,Shear control
67.0,228.3,7.67,35.6,10.666525109753422,30.0,16.89088201791157,10.666525109753422,280.0,228.3,1302.0,6.98,Shear control
67.0,258.6,7.67,92.8,20.287355521123573,30.0,28.131639730235754,20.287355521123573,280.0,258.6,1302.0,6.98,Shear control
67.0,385.79999999999995,7.67,40.300000000000004,19.244895569082114,30.0,32.76027116822045,19.244895569082114,280.0,385.79999999999995,1302.0,6.98,Shear control
67.0,270.0,7.67,99.1,21.812829318194826,30.0,30.197012087459886,21.812829318194826,280.0,270.0,1302.0,6.98,Shear control
67.0,264.90000000000003,7.67,75.89999999999999,18.519158971435555,30.0,26.57952203440077,18.519158971435555,280.0,264.90000000000003,1302.0,6.98,Shear control
67.0,221.1,7.67,53.0,12.898660108789487,30.0,18.922383718317953,12.898660108789487,280.0,221.1,1302.0,6.98,Shear control
67.0,236.4,7.67,41.2,11.92333860575192,30.0,18.53743611846075,11.92333860575192,280.0,236.4,1302.0,6.98,Shear control
67.0,330.29999999999995,7.67,65.0,20.74355034360168,30.0,31.806898110621002,20.74355034360168,280.0,330.29999999999995,1302.0,6.98,Shear control
67.0,160.8,7.67,53.6,9.88326886898059,30.0,13.372811078098493,9.88326886898059,280.0,160.8,1302.0,6.98,Shear control
67.0,110.10000000000001,7.67,46.300000000000004,6.716939574379577,30.0,8.404039925627863,6.716939574379577,280.0,110.10000000000001,1302.0,6.98,Shear control
67.0,101.7,7.67,61.5,7.494794485310644,30.0,8.872257633112673,7.494794485310644,280.0,101.7,1302.0,6.98,Shear control
67.0,237.6,7.67,75.30000000000001,16.782639332268413,30.0,23.623312033385655,16.782639332268413,280.0,237.6,1302.0,6.98,Shear control
67.0,288.9,7.67,98.9,23.0604009059504,30.0,32.301665817320526,23.0604009059504,280.0,288.9,1302.0,6.98,Shear control
67.0,174.3,7.67,59.1,11.200435478373684,30.0,15.274908346427225,11.200435478373684,280.0,174.3,1302.0,6.98,Shear control
67.0,131.39999999999998,7.67,55.9,8.618948654027774,30.0,10.879615533705621,8.618948654027774,280.0,131.39999999999998,1302.0,6.98,Shear control
67.0,279.3,7.67,76.39999999999999,19.46288313663054,30.0,28.179835235515714,19.46288313663054,280.0,279.3,1302.0,6.98,Shear control
67.0,323.40000000000003,7.67,96.69999999999999,25.04949555722577,30.0,35.8925673876996,25.04949555722577,280.0,323.40000000000003,1302.0,6.98,Shear control
67.0,166.5,7.67,48.300000000000004,9.559773913786474,30.0,13.270917459299234,9.559773913786474,280.0,166.5,1302.0,6.98,Shear control
67.0,323.7,7.67,65.3,20.413050977779452,30.0,31.162495825489415,20.413050977779452,280.0,323.7,1302.0,6.98,Shear control
67.0,256.5,7.67,64.60000000000001,16.45769247954163,30.0,24.095482738726876,16.45769247954163,280.0,256.5,1302.0,6.98,Shear control
67.0,113.10000000000001,7.67,34.2,5.694909273535081,30.0,7.502141602643922,5.694909273535081,280.0,113.10000000000001,1302.0,6.98,Shear control
67.0,228.9,7.67,87.9,17.75347989424664,30.0,24.27297681418148,17.75347989424664,280.0,228.9,1302.0,6.98,Shear control
67.0,279.9,7.67,98.3,22.38232689699088,30.0,31.210317061915315,22.38232689699088,280.0,279.9,1302.0,6.98,Shear control
67.0,347.4,7.67,97.10000000000001,26.658668306012498,30.0,38.65859023070933,26.658668306012498,280.0,347.4,1302.0,6.98,Shear control
67.0,379.5,7.67,30.900000000000002,16.95240659057828,30.0,30.03650482788011,16.95240659057828,280.0,379.5,1302.0,6.98,Shear control
67.0,175.2,7.67,77.39999999999999,13.19116665811851,30.0,17.375317009760682,13.19116665811851,280.0,175.2,1302.0,6.98,Shear control
67.0,249.29999999999998,7.67,78.60000000000001,17.920077669387826,30.0,25.29164980106361,17.920077669387826,280.0,249.29999999999998,1302.0,6.98,Shear control
67.0,129.89999999999998,7.67,67.8,9.580863336438568,30.0,11.796747598837777,9.580863336438568,280.0,129.89999999999998,1302.0,6.98,Shear control
67.0,235.5,7.67,90.2,18.45176720871914,30.0,25.267891013385103,18.45176720871914,280.0,235.5,1302.0,6.98,Shear control
67.0,300.0,7.67,86.0,22.08045576828798,30.0,31.787358925257028,22.08045576828798,280.0,300.0,1302.0,6.98,Shear control
67.0,173.7,7.67,50.9,10.219710650899875,30.0,14.239723988610102,10.219710650899875,280.0,173.7,1302.0,6.98,Shear control
67.0,224.70000000000002,7.67,84.1,17.04401379566945,30.0,23.36442394303698,17.04401379566945,280.0,224.70000000000002,1302.0,6.98,Shear control
67.0,372.59999999999997,7.67,41.6,18.82023462218487,30.0,31.721690567346602,18.82023462218487,280.0,372.59999999999997,1302.0,6.98,Shear control
67.0,209.7,7.67,84.5,16.124177204000684,30.0,21.808357757747235,16.124177204000684,280.0,209.7,1302.0,6.98,Shear control
67.0,101.4,7.67,56.099999999999994,7.08890002318147,30.0,8.451343835514821,7.08890002318147,280.0,101.4,1302.0,6.98,Shear control
67.0,157.5,7.67,41.0,8.277045793625177,30.0,11.593190751947247,8.277045793625177,280.0,157.5,1302.0,6.98,Shear control
67.0,110.39999999999999,7.67,36.4,5.810057852340873,30.0,7.517222760137225,5.810057852340873,280.0,110.39999999999999,1302.0,6.98,Shear control
67.0,292.8,7.67,95.10000000000001,22.833739827505752,30.0,32.23857340659428,22.833739827505752,280.0,292.8,1302.0,6.98,Shear control
67.0,122.1,7.67,78.2,9.902601061366248,30.0,12.096529323250152,9.902601061366248,280.0,122.1,1302.0,6.98,Shear control
67.0,165.9,7.67,78.39999999999999,12.706482435307263,30.0,16.49852838940244,12.706482435307263,280.0,165.9,1302.0,6.98,Shear control
67.0,169.8,7.67,72.3,12.350944899490782,30.0,16.283442990610457,12.350944899490782,280.0,169.8,1302.0,6.98,Shear control
67.0,345.6,7.67,49.5,18.90658349997872,30.0,30.60783810673849,18.90658349997872,280.0,345.6,1302.0,6.98,Shear control
67.0,336.9,7.67,75.2,22.76071368808967,30.0,34.18245635591339,22.76071368808967,280.0,336.9,1302.0,6.98,Shear control
67.0,216.9,7.67,77.10000000000001,15.737552532710897,30.0,21.691770723052308,15.737552532710897,280.0,216.9,1302.0,6.98,Shear control
67.0,180.29999999999998,7.67,98.4,15.505472488299661,30.0,20.021727641032868,15.505472488299661,280.0,180.29999999999998,1302.0,6.98,Shear control
67.0,259.79999999999995,7.67,52.2,14.804766484012108,30.0,22.529797809684265,14.804766484012108,280.0,259.79999999999995,1302.0,6.98,Shear control
67.0,245.7,7.67,47.199999999999996,13.308694604251965,30.0,20.373564432401697,13.308694604251965,280.0,245.7,1302.0,6.98,Shear control
67.0,348.6,7.67,32.0,15.66275470657843,30.0,27.30793117429853,15.66275470657843,280.0,348.6,1302.0,6.98,Shear control
67.0,366.0,7.67,74.6,24.40071154251226,30.0,37.23394838262349,24.40071154251226,280.0,366.0,1302.0,6.98,Shear control
67.0,117.3,7.67,37.0,6.143569347735858,30.0,8.10353004698146,6.143569347735858,280.0,117.3,1302.0,6.98,Shear control
67.0,147.29999999999998,7.67,95.60000000000001,12.90159782000581,30.0,15.985913109531902,12.90159782000581,280.0,147.29999999999998,1302.0,6.98,Shear control
67.0,307.5,7.67,54.6,17.745647712428728,30.0,27.672916736157465,17.745647712428728,280.0,307.5,1302.0,6.98,Shear control
67.0,393.9,7.67,60.1,23.510007466970094,30.0,37.613276520326416,23.510007466970094,280.0,393.9,1302.0,6.98,Shear control
67.0,127.8,7.67,75.80000000000001,10.089505379014623,30.0,12.235099905522766,10.089505379014623,280.0,127.8,1302.0,6.98,Shear control
67.0,100.5,7.67,83.9,8.800442606633855,30.0,10.203994299398357,8.800442606633855,280.0,100.5,1302.0,6.98,Shear control
67.0,237.3,7.67,62.7,15.108008678883637,30.0,21.884568021374726,15.108008678883637,280.0,237.3,1302.0,6.98,Shear control
67.0,326.7,7.67,37.699999999999996,15.71519309920359,30.0,26.40112915646548,15.71519309920359,280.0,326.7,1302.0,6.98,Shear control
67.0,112.5,7.67,47.4,6.924254550883969,30.0,8.700867898059345,6.924254550883969,280.0,112.5,1302.0,6.98,Shear control
